VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
0C6TSfqie_Y	0C6TSfqie_Y-8-rgb_front	0C6TSfqie_Y_1	0C6TSfqie_Y_1-8-rgb_front	6.27	21.37	neutral Okay, so we just saved our game because the hardest part of the level is actually the very first part and it's one of the six gang members that we have to take out and his walking toward us here and what we want to do is literally just push him over the rail as he walks pass.
0C9R7XjhUuo	0C9R7XjhUuo-8-rgb_front	0C9R7XjhUuo_8	0C9R7XjhUuo_8-8-rgb_front	39.07	40.85	negative Now this thing looks terrible.
0CGoYyy61p8	0CGoYyy61p8-8-rgb_front	0CGoYyy61p8_14	0CGoYyy61p8_14-8-rgb_front	49.37	57.08	neutral And I like this because it kinda just lifts me up a little bit too, and blue because I always like to add a little bit of color.
0CGoYyy61p8	0CGoYyy61p8-8-rgb_front	0CGoYyy61p8_22	0CGoYyy61p8_22-8-rgb_front	78.87	81.19	positive HARMONIE KRIEGER: Thank you, and I love that on you.
0CGoYyy61p8	0CGoYyy61p8-8-rgb_front	0CGoYyy61p8_3	0CGoYyy61p8_3-8-rgb_front	25.8	29.66	positive And I love this look because black is always the sexiest color.
0CGoYyy61p8	0CGoYyy61p8-8-rgb_front	0CGoYyy61p8_5	0CGoYyy61p8_5-8-rgb_front	32.55	33.61	positive PATRICIA: I feel fabulous.
0CGoYyy61p8	0CGoYyy61p8-8-rgb_front	0CGoYyy61p8_6	0CGoYyy61p8_6-8-rgb_front	33.74	34.25	positive I love it.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_0	0C_NjyLtHwc_0-8-rgb_front	0.51	2.16	neutral Okay so now that we have our button off.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_18	0C_NjyLtHwc_18-8-rgb_front	53.02	53.8	neutral And that's okay.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_39	0C_NjyLtHwc_39-8-rgb_front	129.5	130.76	neutral And if it does that, that's okay.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_45	0C_NjyLtHwc_45-8-rgb_front	146.03	149.49	neutral And if you don't get the threads right on top of each other it's okay.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_7	0C_NjyLtHwc_7-8-rgb_front	29.71	33.32	neutral Okay so what we want to do is find the holes where they were before.
0C_NjyLtHwc	0C_NjyLtHwc-8-rgb_front	0C_NjyLtHwc_73	0C_NjyLtHwc_73-8-rgb_front	242.3	242.71	neutral Okay.
0CecLZXqzZ4	0CecLZXqzZ4-8-rgb_front	0CecLZXqzZ4_4	0CecLZXqzZ4_4-8-rgb_front	34.5	38.12	neutral OK, so this will be a little demonstration of me dribbling the ball.
0Dqrsiqf4pY	0Dqrsiqf4pY-8-rgb_front	0Dqrsiqf4pY_13	0Dqrsiqf4pY_13-8-rgb_front	44.36	47.54	neutral Okay, I'm going to demonstrate for you.
0Dqrsiqf4pY	0Dqrsiqf4pY-8-rgb_front	0Dqrsiqf4pY_17	0Dqrsiqf4pY_17-8-rgb_front	62.49	71.32	neutral Okay, I would alternate in sets on both these exercises doing three sets of about twenty.
0Dqrsiqf4pY	0Dqrsiqf4pY-8-rgb_front	0Dqrsiqf4pY_9	0Dqrsiqf4pY_9-8-rgb_front	28.86	36.05	neutral Okay, you're going to lower yourself down, keeping your back straight, pushing the butt to the floor.
0EZaw5V-LfU	0EZaw5V-LfU-11-rgb_front	0EZaw5V-LfU_1	0EZaw5V-LfU_1-11-rgb_front	1.75	17.43	neutral Alright so what your going to do to get started is just step on the machine and it's okay if it starts to sink not a problem.
0EhQlUjX9Q8	0EhQlUjX9Q8-3-rgb_front	0EhQlUjX9Q8_7	0EhQlUjX9Q8_7-3-rgb_front	41.46	45.33	neutral Some are a little bit more thread like and kind of help it attach.
0Esq_TAc-1Y	0Esq_TAc-1Y-5-rgb_front	0Esq_TAc-1Y_3	0Esq_TAc-1Y_3-5-rgb_front	14.48	16.8	positive This is just your straight regular scissors.
0FrdEk0KBzg	0FrdEk0KBzg-1-rgb_front	0FrdEk0KBzg_28	0FrdEk0KBzg_28-1-rgb_front	191.05	194.06	positive Those are the real steps to selling your small business.
0Fs8a5vglXc	0Fs8a5vglXc-8-rgb_front	0Fs8a5vglXc_5	0Fs8a5vglXc_5-8-rgb_front	34.53	53.52	neutral So I'm going to slowly roll it down, and then when I see, okay that's how far she can go without pushing it too long, I kind of rest her leg in the crook of my foot right there.
0Fs8a5vglXc	0Fs8a5vglXc-8-rgb_front	0Fs8a5vglXc_7	0Fs8a5vglXc_7-8-rgb_front	100.96	105.85	positive Now you're not squeezing, you're just gentle pressure down, perfect.
0G4GGoZBQPo	0G4GGoZBQPo-8-rgb_front	0G4GGoZBQPo_0	0G4GGoZBQPo_0-8-rgb_front	0.32	5.61	neutral Ok. We're going to go ahead and take off the rubber band and we're going to just follow along the line of our part.
0G4GGoZBQPo	0G4GGoZBQPo-8-rgb_front	0G4GGoZBQPo_4	0G4GGoZBQPo_4-8-rgb_front	32.1	38.83	neutral But now we want to grab from the stash of hair that's in the middle, just to kind of keep it in line.
0GJk5oID0PA	0GJk5oID0PA-3-rgb_front	0GJk5oID0PA_9	0GJk5oID0PA_9-3-rgb_front	48.39	49.93	neutral So, we're going to talk about what's kind of advantageous for each type.
0GwSyviALiU	0GwSyviALiU-11-rgb_front	0GwSyviALiU_0	0GwSyviALiU_0-11-rgb_front	0.31	27.61	neutral Okay, some of the advantages.... We're going to prepare this speech ahead of time, word-for-word, prior to committing it to memory, so this will allow us to devote quite a bit of attention to style.
0Gyur-C_KEo	0Gyur-C_KEo-5-rgb_front	0Gyur-C_KEo_4	0Gyur-C_KEo_4-5-rgb_front	43.48	52.67	neutral However, there are times when you're out there in the river swimming around, if you're stable, it's Okay to stand up.
0HMTm0ljVl8	0HMTm0ljVl8-5-rgb_front	0HMTm0ljVl8_8	0HMTm0ljVl8_8-5-rgb_front	70.01	75.29	positive Salicylic acid is a really great product for oily skin.
0HObK-sd2ds	0HObK-sd2ds-5-rgb_front	0HObK-sd2ds_15	0HObK-sd2ds_15-5-rgb_front	164.45	167.24	positive This is a great rug that we found.
0HxDpq1l4tk	0HxDpq1l4tk-5-rgb_front	0HxDpq1l4tk_8	0HxDpq1l4tk_8-5-rgb_front	88.55	102.03	neutral Okay and then clean it up a little bit and then you're ready to get out from under the vehicle.
0ICZi26jdaQ	0ICZi26jdaQ-5-rgb_front	0ICZi26jdaQ_11	0ICZi26jdaQ_11-5-rgb_front	118.88	132.47	positive We have our pistols we use and we have our tasers and with that you have to be certified with our pistol you have to be certified each year.
0ICZi26jdaQ	0ICZi26jdaQ-5-rgb_front	0ICZi26jdaQ_21	0ICZi26jdaQ_21-5-rgb_front	211.86	216.15	positive Those are great tools we have, also need to be certified with them.
0ICZi26jdaQ	0ICZi26jdaQ-5-rgb_front	0ICZi26jdaQ_7	0ICZi26jdaQ_7-5-rgb_front	54.03	83.72	positive And now with that computer you can look up lots of different things, you can get on the websites, look at as far as the county booking sheets and things like that to find out where people live or some of our suspects are and the computer is a great tool that you can use, not even being out in the car you can track someone down through the computer programs.
0Klw2OYcfoE	0Klw2OYcfoE-5-rgb_front	0Klw2OYcfoE_10	0Klw2OYcfoE_10-5-rgb_front	81.15	92.3	neutral You're going to have a lot of lower back issues, okay, and that has to do with your hips, and kinda like putting a lot of load on your core.
0mqwTXQN-x8	0mqwTXQN-x8-5-rgb_front	0mqwTXQN-x8_0	0mqwTXQN-x8_0-5-rgb_front	4.34	25.85	neutral Okay when you're playing golf, we've covered this just a little bit but your goal on every hole should be to get a par because that means, if it's a par four you're going to get two strokes to get around the green and then you're either going to make your chip close and make the putt, or you're going to be on the green in two, and two puts so that will be your par.
0ob9wkq1aYk	0ob9wkq1aYk-5-rgb_front	0ob9wkq1aYk_3	0ob9wkq1aYk_3-5-rgb_front	35.55	46.68	neutral Okay, and we know from a previous round that this guy doesn't have any low action going on.
0og2_UjYWyg	0og2_UjYWyg-5-rgb_front	0og2_UjYWyg_9	0og2_UjYWyg_9-5-rgb_front	55.48	59.23	positive Five five even, press set.
0pMxYTo5cKU	0pMxYTo5cKU-5-rgb_front	0pMxYTo5cKU_10	0pMxYTo5cKU_10-5-rgb_front	85.36	92.12	positive What is great about these cutting boards is just pick it up put it right into our bowl.
0plX1nykYwE	0plX1nykYwE-5-rgb_front	0plX1nykYwE_15	0plX1nykYwE_15-5-rgb_front	137.57	147.64	positive This bird is about six months old and like I said this morning he said for the first time, love you.
0psMj0gsJjs	0psMj0gsJjs-5-rgb_front	0psMj0gsJjs_11	0psMj0gsJjs_11-5-rgb_front	73.09	73.62	neutral Teri: Okay.
0pzZP3RhYeo	0pzZP3RhYeo-5-rgb_front	0pzZP3RhYeo_3	0pzZP3RhYeo_3-5-rgb_front	54.43	93.2	positive You are going to draw the knee in towards the chest, kick out, and circle back and with your breathing just breathe naturally, keep your hips as stabilized as possible, and then when you perform anywhere between 10 to 20 reps in this direction, reverse, and then really reach out through those toes, reach, reach, reach, lengthen, lengthen, lengthen.
0qVx3q_poVg	0qVx3q_poVg-5-rgb_front	0qVx3q_poVg_8	0qVx3q_poVg_8-5-rgb_front	74.05	79.14	negative Don't cut yourself, turn it the other way just like we did with our onion and just cut your garlic.
0qdMYkKfZiw	0qdMYkKfZiw-5-rgb_front	0qdMYkKfZiw_7	0qdMYkKfZiw_7-5-rgb_front	44.49	50.11	positive This is going to be our chauffeur in the beautiful stuffing that we would make.
0rXxoOBskMk	0rXxoOBskMk-5-rgb_front	0rXxoOBskMk_5	0rXxoOBskMk_5-5-rgb_front	50.66	55.84	positive These are really great, you can get them at a bar supply store, or a liquor store.
0sY5frjH9nw	0sY5frjH9nw-8-rgb_front	0sY5frjH9nw_12	0sY5frjH9nw_12-8-rgb_front	47.99	50.8	neutral OK, you want to get some really small dry wood.
0sY5frjH9nw	0sY5frjH9nw-8-rgb_front	0sY5frjH9nw_18	0sY5frjH9nw_18-8-rgb_front	65.36	68.69	neutral OK, then you're going to have to find something to ignite it with.
0sY5frjH9nw	0sY5frjH9nw-8-rgb_front	0sY5frjH9nw_23	0sY5frjH9nw_23-8-rgb_front	86.49	93.71	positive This'll help you the most in the long run and that's how to build you a speed fire in case you're surviving nature.
0sYti1jhaww	0sYti1jhaww-8-rgb_front	0sYti1jhaww_5	0sYti1jhaww_5-8-rgb_front	21.41	24.05	neutral But it's not necessarily the best way to practice.
0sal9F4RXeY	0sal9F4RXeY-8-rgb_front	0sal9F4RXeY_13	0sal9F4RXeY_13-8-rgb_front	100.01	113.19	neutral Okay so I've got my loops on the inside and what I'm going to do is see where your hole is, I like to kind of round up the edges a little bit first to kind of get any loose edges.
0sat-Ibig34	0sat-Ibig34-11-rgb_front	0sat-Ibig34_13	0sat-Ibig34_13-11-rgb_front	144.51	148.26	neutral Ok, so that is how the transitions work.
0sat-Ibig34	0sat-Ibig34-11-rgb_front	0sat-Ibig34_3	0sat-Ibig34_3-11-rgb_front	26.81	42.35	neutral Ok, so we are in windows movie maker again and I have already imported a clip and have split it up and made a couple cuts here, here and here.
0t19eYsWPyg	0t19eYsWPyg-8-rgb_front	0t19eYsWPyg_11	0t19eYsWPyg_11-8-rgb_front	109.89	114.76	neutral Okay and the other thing is is this is a typical different flower.
0t4O9jMywAo	0t4O9jMywAo-11-rgb_front	0t4O9jMywAo_2	0t4O9jMywAo_2-11-rgb_front	10.53	18.76	positive This is a very inexpensive and wonderful device called a planisphere.
0t94zPbIPTw	0t94zPbIPTw-8-rgb_front	0t94zPbIPTw_10	0t94zPbIPTw_10-8-rgb_front	72.07	77.84	positive You got your roasted garlic and believe me this roasted garlic is gonna be wonderful, you're gonna love it.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_0	0tbZoN0v4OE_0-8-rgb_front	0.51	5.91	neutral Okay folks in this clip I'm going to teach you how to draw a Capuchin monkey.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_4	0tbZoN0v4OE_4-8-rgb_front	33.17	41.23	neutral And as you're doing this, especially with free features, it's okay if you don't draw a perfectly smooth, straight lines like I did right here.
0tbZoN0v4OE	0tbZoN0v4OE-8-rgb_front	0tbZoN0v4OE_7	0tbZoN0v4OE_7-8-rgb_front	55.43	57.41	neutral So we're going to kind of draw it in like that.
0tbwqARWKw8	0tbwqARWKw8-4-rgb_front	0tbwqARWKw8_14	0tbwqARWKw8_14-4-rgb_front	126.01	126.28	neutral Okay.
0tbwqARWKw8	0tbwqARWKw8-4-rgb_front	0tbwqARWKw8_7	0tbwqARWKw8_7-4-rgb_front	51.15	51.39	neutral Okay.
0v5btE6B2xQ	0v5btE6B2xQ-8-rgb_front	0v5btE6B2xQ_1_2_3_4	0v5btE6B2xQ_1_2_3_4-8-rgb_front	5.65	14.35	neutral Okay, we'll do an exercise. Someone asks Rob, Hey Rob! Were you at the theater the other night? Rob can reply in many ways.
0vHattAvsqk	0vHattAvsqk-8-rgb_front	0vHattAvsqk_5	0vHattAvsqk_5-8-rgb_front	12.93	22.37	positive We have just gotten up to this wall, we got up on our unicycle using our dominate foot at six-o-clock.
0veHGYSKaDc	0veHGYSKaDc-8-rgb_front	0veHGYSKaDc_16	0veHGYSKaDc_16-8-rgb_front	52.47	55.59	neutral OK our hands are up, right, I'm putting a little bit back.
0veHGYSKaDc	0veHGYSKaDc-8-rgb_front	0veHGYSKaDc_17	0veHGYSKaDc_17-8-rgb_front	55.6	62.84	neutral OK, now to start the action, she's going to turn in this way slightly, she's going to allow this hand to kind of roll down a little bit, and then fire up.
0veHGYSKaDc	0veHGYSKaDc-8-rgb_front	0veHGYSKaDc_26	0veHGYSKaDc_26-8-rgb_front	93.53	101.0	positive Again, my elbows are into the body this way, and I'm working the technique, boom, this way, this way, keeping my elbows nice and tight.
0veHGYSKaDc	0veHGYSKaDc-8-rgb_front	0veHGYSKaDc_5	0veHGYSKaDc_5-8-rgb_front	15.19	17.01	neutral OK just going through the action with it.
0wPJGhjnX-s	0wPJGhjnX-s-8-rgb_front	0wPJGhjnX-s_14	0wPJGhjnX-s_14-8-rgb_front	80.69	84.2	positive One of the best things that you can do for your peonies is actually give them support.
0wf7V55xjvQ	0wf7V55xjvQ-8-rgb_front	0wf7V55xjvQ_5	0wf7V55xjvQ_5-8-rgb_front	41.86	46.1	negative Now of it is life threatening or or or horrifying at all.
0wg18YtiA28	0wg18YtiA28-5-rgb_front	0wg18YtiA28_8	0wg18YtiA28_8-5-rgb_front	65.32	80.52	positive It's really, really important when you put these vision boards together that you go deeper into who you are as a person, that you really understand why is it that you want this.
0wl7gaoJpu0	0wl7gaoJpu0-5-rgb_front	0wl7gaoJpu0_2	0wl7gaoJpu0_2-5-rgb_front	22.88	35.71	positive Let me tell you how much people tell me they love what Iâm doing, they really do and not only that Iâm bringing people from outside the community here, Iâm sharing beauty in a public venue and people from anywhere.
0x-kl7MK6fc	0x-kl7MK6fc-5-rgb_front	0x-kl7MK6fc_13	0x-kl7MK6fc_13-5-rgb_front	100.67	105.58	positive This will come in spirits with every time your heart beats.
0xkcq_PvKLI	0xkcq_PvKLI-5-rgb_front	0xkcq_PvKLI_8	0xkcq_PvKLI_8-5-rgb_front	65.77	70.35	neutral That's what makes the difference between the As and the Cs okay.
0xpGR4qCpD0	0xpGR4qCpD0-5-rgb_front	0xpGR4qCpD0_7	0xpGR4qCpD0_7-5-rgb_front	48.17	51.79	positive It's so important to treat this just like you would any other workout.
0xsng2YOhMA	0xsng2YOhMA-5-rgb_front	0xsng2YOhMA_0	0xsng2YOhMA_0-5-rgb_front	0.71	6.83	neutral Okay, another form of artifactual communication is your clothing.
0y8f5eLbPho	0y8f5eLbPho-5-rgb_front	0y8f5eLbPho_8	0y8f5eLbPho_8-5-rgb_front	53.07	71.6	positive Go ahead and pour out your ice water and get your strainer, pour it in, very full.
0ymOkVCAqT4	0ymOkVCAqT4-5-rgb_front	0ymOkVCAqT4_9	0ymOkVCAqT4_9-5-rgb_front	69.34	74.13	positive And it actually, you know, if you utilize it properly, it's an absolutely amazing tool.
0zD5Uh7S35A	0zD5Uh7S35A-5-rgb_front	0zD5Uh7S35A_14	0zD5Uh7S35A_14-5-rgb_front	65.47	72.91	positive I pull the head open, and what I do is I slide it in and I make sure it fits perfectly.
0zD5Uh7S35A	0zD5Uh7S35A-5-rgb_front	0zD5Uh7S35A_2	0zD5Uh7S35A_2-5-rgb_front	11.32	13.98	positive Put this top part back on.
0zG5l_e5sKU	0zG5l_e5sKU-5-rgb_front	0zG5l_e5sKU_3	0zG5l_e5sKU_3-5-rgb_front	27.11	31.52	neutral Ok, now that would be what I would call an average size of loop.
0zG5l_e5sKU	0zG5l_e5sKU-5-rgb_front	0zG5l_e5sKU_5	0zG5l_e5sKU_5-5-rgb_front	49.96	74.85	neutral Alright, or you can have a loop which is not at all rounded, or in fact missing even, it might be like that, or like that, and that is a person who is a lot less suggestible, less open to other people's ideas, tends to have their own opinion on things, they tend to be more analytical a bit more critical.
1-2UTIfxWao	1-2UTIfxWao-5-rgb_front	1-2UTIfxWao_0	1-2UTIfxWao_0-5-rgb_front	0.57	14.46	neutral Okay, so this is the second leg that we did, and this is the one that we cut off, it has the seam binding on it or hem tape, whatever you want to call it.
1-2UTIfxWao	1-2UTIfxWao-5-rgb_front	1-2UTIfxWao_5	1-2UTIfxWao_5-5-rgb_front	58.35	65.39	neutral Okay, so let me get my needle out, and enough thread to go around the leg.
1-2UTIfxWao	1-2UTIfxWao-5-rgb_front	1-2UTIfxWao_7	1-2UTIfxWao_7-5-rgb_front	86.47	102.63	neutral Okay, so, I'm going to start right here where these have overlaps, and I'm going to, I'm just going to move that thing out of the way.
1-VX310yQTw	1-VX310yQTw-1-rgb_front	1-VX310yQTw_2	1-VX310yQTw_2-1-rgb_front	4.82	8.71	neutral Okay, you've got you stick, you know how to hold it, and now you've picked out your bridge.
10VoWaHH80U	10VoWaHH80U-5-rgb_front	10VoWaHH80U_21	10VoWaHH80U_21-5-rgb_front	171.52	185.65	positive And the very highest measurement I have for freeze protection is in the range of -40 degrees which means the vehicle can be driven almost anywhere on the planet.
10VoWaHH80U	10VoWaHH80U-5-rgb_front	10VoWaHH80U_3	10VoWaHH80U_3-5-rgb_front	21.08	27.77	positive What I have here in this blue glass is water as you can see.
10d1oeViKYw	10d1oeViKYw-5-rgb_front	10d1oeViKYw_0	10d1oeViKYw_0-5-rgb_front	0.68	5.16	positive The perfect push up can take place anywhere.
10d1oeViKYw	10d1oeViKYw-5-rgb_front	10d1oeViKYw_17	10d1oeViKYw_17-5-rgb_front	61.46	66.11	positive Everything nice and tight and in through your chest.
10mCoCsahVo	10mCoCsahVo-8-rgb_front	10mCoCsahVo_16	10mCoCsahVo_16-8-rgb_front	85.53	92.19	positive It's faster, and we have definitely ridden the wave of technology in this business like everybody else has.
10om04b2LIw	10om04b2LIw-8-rgb_front	10om04b2LIw_15	10om04b2LIw_15-8-rgb_front	78.18	82.33	negative Hairy, disgusting, warty creature.
11MdTWBChk0	11MdTWBChk0-8-rgb_front	11MdTWBChk0_11	11MdTWBChk0_11-8-rgb_front	80.85	89.59	positive You don't slip, it grips very, very well, and it will keep you from getting injured or from damaging your equipment.
11aqPfA6Zgo	11aqPfA6Zgo-8-rgb_front	11aqPfA6Zgo_11	11aqPfA6Zgo_11-8-rgb_front	66.37	66.75	neutral Okay.
11aqPfA6Zgo	11aqPfA6Zgo-8-rgb_front	11aqPfA6Zgo_14	11aqPfA6Zgo_14-8-rgb_front	79.58	84.09	neutral So, now I mean it's not complex, but it doesn't feel very good when you mess it up.
11nApVmQepI	11nApVmQepI-8-rgb_front	11nApVmQepI_14	11nApVmQepI_14-8-rgb_front	79.35	85.36	positive Its high stakes, the highest stakes you can possibly make or what would make a good drama.
11ysPjNRN4Y	11ysPjNRN4Y-1-rgb_front	11ysPjNRN4Y_20	11ysPjNRN4Y_20-1-rgb_front	163.99	183.51	neutral OK, so when you're looking at a person's handwriting, you're just having a look to see which of these zones is most pronounced, or you might find that somebody has very even distribution of zones.
11ysPjNRN4Y	11ysPjNRN4Y-1-rgb_front	11ysPjNRN4Y_24	11ysPjNRN4Y_24-1-rgb_front	213.57	219.41	neutral OK, so for our next clip we're going to talk about the form of the writing.
12Q2z61azPg	12Q2z61azPg-8-rgb_front	12Q2z61azPg_13	12Q2z61azPg_13-8-rgb_front	110.14	117.26	neutral And if you have a few ridges, that's okay because we're probably going to end up wiping those out in the next steps of the process.
12gp5ivyz5M	12gp5ivyz5M-8-rgb_front	12gp5ivyz5M_5	12gp5ivyz5M_5-8-rgb_front	24.12	25.86	positive I like to come here and go to their excellent website.
13Omn2P3DcA	13Omn2P3DcA-8-rgb_front	13Omn2P3DcA_5	13Omn2P3DcA_5-8-rgb_front	31.71	33.58	positive I give this new pair of slippers to every member of my family.
13yrKJ6yOPQ	13yrKJ6yOPQ-8-rgb_front	13yrKJ6yOPQ_1	13yrKJ6yOPQ_1-8-rgb_front	3.76	7.03	positive This is my assistant Melissa and this Kickboxing.
13yrKJ6yOPQ	13yrKJ6yOPQ-8-rgb_front	13yrKJ6yOPQ_13	13yrKJ6yOPQ_13-8-rgb_front	47.45	53.7	neutral Okay, now if we're looking straight on to the target, we want to actually bring our punch, okay, so that it's inside your shoulder range.
13yrKJ6yOPQ	13yrKJ6yOPQ-8-rgb_front	13yrKJ6yOPQ_19	13yrKJ6yOPQ_19-8-rgb_front	81.57	82.01	neutral Okay.
14309WSFpWg	14309WSFpWg-8-rgb_front	14309WSFpWg_10	14309WSFpWg_10-8-rgb_front	45.54	45.74	negative No!
14309WSFpWg	14309WSFpWg-8-rgb_front	14309WSFpWg_28_29_30_31_32	14309WSFpWg_28_29_30_31_32-8-rgb_front	90.79	100.65	positive You're bad. I love you. Can I do a duet with you? Why? It's not because he can dance, it is because he has so much confidence that he doesn't care and it makes it look like he's absolutely amazing as a dancer on stage.
146HWl-YGTo	146HWl-YGTo-8-rgb_front	146HWl-YGTo_3	146HWl-YGTo_3-8-rgb_front	20.39	24.52	positive At the very top you want to figure out where you want to put your botton holes.
14BL0rO5e-8	14BL0rO5e-8-8-rgb_front	14BL0rO5e-8_22	14BL0rO5e-8_22-8-rgb_front	140.19	145.71	positive A royal flush is ten, jack, queen, king, ace in order of the same suit and that is the best hand in poker.
14BL0rO5e-8	14BL0rO5e-8-8-rgb_front	14BL0rO5e-8_4	14BL0rO5e-8_4-8-rgb_front	24.2	29.6	positive The essential thing you need to know to learn how to play poker is the starting value of each hand.
14BL0rO5e-8	14BL0rO5e-8-8-rgb_front	14BL0rO5e-8_9	14BL0rO5e-8_9-8-rgb_front	61.61	68.1	neutral So I may have made that a little confusing, let's just say if you have two threes and two nines, that would be two pair.
14Pag7RIAsk	14Pag7RIAsk-8-rgb_front	14Pag7RIAsk_12	14Pag7RIAsk_12-8-rgb_front	46.84	49.25	positive Five, six, seven, eight.
14_GpqYx36s	14_GpqYx36s-8-rgb_front	14_GpqYx36s_15	14_GpqYx36s_15-8-rgb_front	67.08	69.19	positive And tuck it in tightly and securely.
14_GpqYx36s	14_GpqYx36s-8-rgb_front	14_GpqYx36s_6	14_GpqYx36s_6-8-rgb_front	27.79	30.86	positive And this is how you edge your greenery.
14fTPEpnW6s	14fTPEpnW6s-8-rgb_front	14fTPEpnW6s_0	14fTPEpnW6s_0-8-rgb_front	0.75	5.39	neutral Okay, as you can see, I'm totally out of position for pose fifteen.
14fs-ot5KCc	14fs-ot5KCc-8-rgb_front	14fs-ot5KCc_22	14fs-ot5KCc_22-8-rgb_front	136.19	144.15	neutral That's ok, you're still learning, just get up out of if, and get a spot until you can make that full rotation.
